portfolio_id,annualized_return_%,annualized_volatility_%,sharpe_ratio,SPY_weight_%,QQQ_weight_%,TLT_weight_%
8474,18.1883,20.6274,0.7363,14.336,83.8596,1.8045
8475,12.7156,14.8149,0.6558,49.3572,30.4535,20.1893
8476,8.7461,11.3108,0.508,54.7362,6.0803,39.1835
8477,15.1388,17.7562,0.6836,56.5411,37.8222,5.6367
8478,15.2853,17.1147,0.7178,4.4327,75.9619,19.6054
8479,4.2907,11.662,0.1107,10.6677,14.6705,74.6618
8480,12.1672,14.0052,0.6546,25.3368,44.8516,29.8116
8481,10.5116,12.5711,0.5975,28.2168,34.2292,37.5539
8482,10.531,12.5906,0.5981,26.6876,35.4265,37.8859
8483,9.607,11.8815,0.5561,44.2851,18.0272,37.6877
8484,14.2992,16.0981,0.7019,13.3022,64.503,22.1948
8485,14.2327,16.7177,0.6719,58.3155,31.8667,9.8177
8486,2.1328,13.206,-0.0657,4.769,7.7504,87.4806
8487,15.1102,16.9352,0.7151,6.693,73.4356,19.8714
8488,11.4474,13.4867,0.6264,47.0108,25.5825,27.4066
8489,14.4785,17.4566,0.6575,74.0577,21.8437,4.0986
8490,9.9891,12.1769,0.574,44.5621,19.8028,35.6351
8491,10.7407,12.9956,0.5956,59.6932,12.8319,27.4749
8492,6.7656,10.4942,0.3588,38.688,7.3584,53.9536
8493,9.6036,12.1288,0.5445,68.722,0.4783,30.7997
8494,15.771,17.9348,0.7121,29.145,60.7431,10.1119
8495,12.8765,14.6583,0.6738,13.1506,57.2595,29.5899
8496,16.0342,18.4753,0.7055,40.9103,53.6632,5.4265
8497,12.9069,14.8256,0.6682,36.2235,40.8641,22.9124
8498,10.6526,12.7439,0.6005,16.4123,43.4265,40.1611
8499,9.2815,11.7678,0.5338,22.8463,31.7254,45.4283
8500,10.6424,12.6906,0.6022,39.4295,26.8613,33.7092
8501,11.8049,13.8009,0.638,44.2099,29.4393,26.3508
8502,14.9402,17.3668,0.6875,50.409,41.195,8.396
8503,15.636,17.7258,0.7129,25.9495,62.3384,11.7122
8504,7.9679,11.0482,0.4497,28.1197,21.1534,50.727
8505,6.2124,10.7162,0.2998,25.951,13.6372,60.4118
8506,11.0389,13.2333,0.6075,56.8853,16.3874,26.7272
8507,8.802,11.3272,0.5122,45.0417,13.3242,41.6341
8508,8.3986,11.0976,0.4865,42.0792,13.3646,44.5563
8509,10.8221,12.8969,0.6065,46.3584,22.8191,30.8225
8510,7.6934,11.0414,0.4251,23.4369,23.0946,53.4684
8511,15.9027,17.9368,0.7193,18.6272,68.9695,12.4032
8512,17.1009,19.6945,0.716,36.4662,62.364,1.1698
8513,17.2312,19.3453,0.7356,5.4389,85.2963,9.2647
8514,9.8365,12.3287,0.5545,7.3047,45.743,46.9523
8515,8.5505,11.7801,0.4712,4.9823,40.7629,54.2547
8516,13.9487,16.0872,0.6806,44.4448,40.3501,15.2051
8517,8.0961,11.0923,0.4594,28.5931,21.4763,49.9306
8518,7.3383,10.6422,0.4076,39.7211,9.5767,50.7021
8519,16.0658,18.0506,0.7238,12.0554,74.5269,13.4177
8520,11.1855,13.2885,0.616,2.6357,56.0641,41.3002
8521,9.8722,12.0728,0.5692,34.82,26.188,38.992
8522,16.5042,19.2702,0.7008,49.9888,49.5792,0.432
8523,10.1554,12.5807,0.5688,66.8748,4.6552,28.47
8524,5.8495,10.9151,0.2611,19.8562,16.1341,64.0097
8525,9.2747,11.6411,0.539,43.6942,16.7336,39.5722
8526,13.9264,15.9545,0.6848,38.144,44.755,17.101
8527,14.5299,16.7522,0.6883,44.3144,43.4472,12.2384
8528,8.6091,11.2551,0.4984,60.3702,1.3305,38.2993
8529,14.5102,16.7779,0.686,46.7131,41.6244,11.6624
8530,17.2486,19.3291,0.7372,1.8162,87.9849,10.1988
8531,15.9593,17.8656,0.7254,4.8022,79.1799,16.0179
8532,9.819,12.0542,0.5657,29.3448,29.8407,40.8145
8533,16.3714,18.6207,0.7181,27.2769,65.1864,7.5367
8534,15.1355,17.0466,0.7119,17.5817,65.7546,16.6638
8535,13.2851,15.1564,0.6786,30.1901,47.1469,22.6629
8536,13.7979,15.7532,0.6854,34.0777,47.0081,18.9141
8537,9.9927,12.2273,0.5719,21.8891,36.0872,42.0237
8538,7.3404,10.7716,0.403,31.5633,15.4403,52.9963
8539,15.6534,17.8839,0.7075,34.2609,56.4656,9.2735
8540,18.0113,20.5296,0.7312,21.4503,77.8412,0.7084
8541,15.2627,17.8785,0.6859,55.4479,39.2468,5.3053
8542,8.1335,11.6601,0.4403,4.5573,38.9129,56.5298
8543,8.8617,11.4234,0.5131,32.5509,22.5935,44.8557
8544,15.1616,16.9665,0.7168,0.7266,77.9814,21.292
8545,8.315,11.0988,0.4789,35.9877,17.3026,46.7097
8546,14.2081,16.9831,0.66,69.1862,23.9407,6.8731
8547,13.2503,15.3839,0.6663,48.6587,33.7178,17.6235
8548,13.1266,15.2385,0.6645,48.1492,33.4436,18.4072
8549,1.6959,13.6781,-0.0953,2.2288,7.3147,90.4565
8550,8.58,11.2592,0.4956,33.52,20.4423,46.0376
8551,14.1919,16.393,0.6827,45.923,40.5462,13.5308
8552,13.2565,16.4417,0.6238,87.5384,5.8574,6.6041
8553,14.1324,15.9281,0.6989,14.5021,62.7803,22.7176
8554,13.0303,14.8331,0.6762,22.1664,51.5863,26.2473
8555,15.4599,17.9717,0.6933,49.5259,44.5144,5.9598
8556,7.7837,11.3904,0.42,10.5797,32.7849,56.6354
8557,6.1756,11.0271,0.288,16.1783,20.4581,63.3636
8558,15.3469,17.4085,0.7092,27.2884,59.8836,12.828
8559,5.9953,11.0334,0.2715,16.217,19.4982,64.2848
8560,15.1804,17.4992,0.6961,43.4058,47.4606,9.1336
8561,12.0931,13.9664,0.6511,7.085,57.5622,35.3528
8562,7.6149,11.4611,0.4027,6.9842,34.4918,58.5239
8563,7.3565,10.5583,0.4126,48.9596,3.0435,47.9969
8564,4.7078,11.5746,0.1476,9.2262,17.8602,72.9136
8565,7.7372,10.7122,0.4422,54.9471,0.7151,44.3378
8566,13.17,14.9549,0.68,18.0991,55.2262,26.6747
8567,9.9552,12.1599,0.572,27.5284,31.848,40.6236
8568,13.3191,15.104,0.6832,0.755,68.439,30.8059
8569,13.1201,14.8939,0.6795,13.3575,58.3699,28.2726
8570,7.5937,11.1714,0.4112,16.81,27.3335,55.8565
8571,14.2146,17.3608,0.646,80.951,15.5345,3.5145
8572,14.3974,17.0629,0.668,64.0215,28.6246,7.3539
8573,12.8644,15.523,0.6355,72.9005,14.3321,12.7675
8574,12.0885,14.1916,0.6404,51.4911,25.6814,22.8275
8575,12.0212,13.8752,0.6502,12.6237,53.2171,34.1592
8576,3.4654,11.7233,0.0397,17.5551,5.4642,76.9807
8577,10.6314,12.8929,0.5919,59.6637,12.2883,28.048
8578,14.4173,16.5799,0.6886,42.134,44.4295,13.4365
8579,13.3849,16.0758,0.646,71.3385,18.1428,10.5186
8580,4.0709,11.9716,0.0895,6.1332,16.7876,77.0792
8581,15.7394,18.2801,0.6969,48.181,46.9236,4.8954
8582,9.9252,12.2004,0.5676,19.9964,37.0965,42.9071
8583,16.7366,19.3416,0.7102,40.9749,57.2466,1.7784
8584,10.6597,12.6923,0.6035,36.0067,29.4061,34.5871
8585,17.5317,19.6759,0.7386,2.9389,88.6428,8.4183
8586,9.5882,11.9674,0.5505,21.5569,34.2353,44.2078
8587,6.2776,10.6113,0.3089,29.9106,11.1335,58.9559
8588,6.2623,10.7764,0.3027,23.9585,15.3245,60.7171
8589,14.2844,16.0506,0.7031,3.2293,71.6528,25.1179
8590,4.8802,11.3088,0.1663,14.0873,15.2637,70.649
8591,6.2927,11.1805,0.2945,11.7965,24.2065,63.997
8592,13.2369,15.2128,0.6729,39.1118,40.4973,20.3909
8593,5.1834,11.1698,0.1955,15.6142,15.7352,68.6506
8594,15.9151,18.6008,0.6943,52.4353,44.7794,2.7853
8595,8.6297,11.2187,0.5018,49.3494,9.3434,41.3073
8596,1.3666,13.9336,-0.1172,2.4131,5.4809,92.1059
8597,6.989,10.9786,0.3633,19.3693,22.3724,58.2583
8598,13.4314,15.6455,0.6667,51.7283,32.4516,15.8201
8599,8.2835,11.3587,0.4651,18.2584,29.8591,51.8825
8600,5.2548,10.4928,0.2149,34.8525,2.3023,62.8452
8601,13.2927,15.0818,0.6825,0.1971,68.7034,31.0995
8602,9.6103,12.0051,0.5506,60.1218,6.6826,33.1955
8603,10.9327,12.9302,0.6135,37.2212,29.9458,32.8331
8604,14.6817,17.0013,0.6871,47.7703,41.7521,10.4776
8605,12.6832,14.5296,0.6664,29.2737,44.6938,26.0325
8606,12.8595,15.8967,0.6202,85.1384,5.5273,9.3343
8607,16.254,18.4697,0.7176,26.6881,65.0023,8.3096
8608,17.8598,20.4399,0.727,26.6956,73.2951,0.0093
8609,16.4689,18.4825,0.7287,8.6016,79.0878,12.3107
8610,17.6366,19.9614,0.7332,15.1816,80.4021,4.4163
8611,11.4937,13.4845,0.6299,5.8439,55.3549,38.8012
8612,14.4328,16.5931,0.689,41.8831,44.6895,13.4273
8613,4.6518,10.7048,0.1543,31.4964,1.594,66.9096
8614,4.6025,10.8448,0.1478,27.8669,3.9429,68.1902
8615,10.2146,12.4022,0.5817,50.2697,16.8735,32.8568
8616,14.3902,16.2722,0.7,22.9505,58.0513,18.9981
8617,13.1536,15.4067,0.659,55.1754,28.5427,16.2819
8618,3.6651,11.8381,0.0562,12.9191,9.8223,77.2586
8619,12.7917,14.5907,0.6711,20.918,51.249,27.833
8620,9.9238,12.3824,0.5592,67.3646,3.1072,29.5282
8621,8.8038,11.5032,0.5045,23.1749,29.0208,47.8043
8622,9.8816,12.114,0.5681,48.5524,16.3851,35.0625
8623,8.8457,11.3547,0.5148,45.5989,13.1505,41.2506
8624,12.9703,14.8804,0.67,35.237,41.8993,22.8637
8625,10.2283,12.3431,0.5856,32.8337,29.453,37.7133
8626,7.1293,10.4646,0.3946,49.8355,1.2407,48.9238
8627,7.8455,10.7687,0.45,53.2487,2.4933,44.258
8628,12.5796,15.753,0.6081,90.3383,0.3507,9.311
8629,10.6108,12.6957,0.5995,18.5389,41.6852,39.776
8630,16.8748,19.5315,0.7104,41.7412,57.4114,0.8474
8631,16.9069,18.9475,0.734,3.8722,84.7445,11.3833
8632,10.341,12.8206,0.5726,70.3516,3.1201,26.5284
8633,7.7689,11.2064,0.4255,17.2978,27.8887,54.8134
8634,7.9199,10.8764,0.4524,39.5362,12.7155,47.7483
8635,14.006,15.7682,0.698,2.3751,70.8266,26.7983
8636,4.7748,11.6456,0.1524,7.1826,19.6725,73.1449
8637,13.8845,17.0247,0.6393,82.7856,12.5123,4.7021
8638,10.9571,13.6277,0.5839,78.8022,0.2417,20.9561
8639,11.9529,13.8621,0.6459,35.9646,36.1196,27.9158
8640,13.1603,14.9875,0.6779,25.708,49.7174,24.5747
8641,15.2807,17.3123,0.7094,25.926,60.5188,13.5552
8642,5.9766,11.1188,0.2677,13.9047,21.0604,65.0348
8643,4.3578,11.848,0.1146,6.1413,18.2643,75.5944
8644,17.9168,20.1785,0.7392,6.3051,88.2182,5.4768
8645,11.6263,13.5255,0.6378,15.0091,49.4652,35.5257
8646,11.1809,13.1203,0.6235,26.3558,39.0234,34.6208
8647,15.1196,17.7742,0.6819,58.1195,36.5909,5.2896
8648,7.1733,11.416,0.3656,6.271,32.7212,61.0078
8649,7.3034,11.099,0.3877,17.0548,25.6573,57.2879
8650,15.8781,18.3112,0.7033,42.11,51.9958,5.8942
8651,16.6137,18.6097,0.7315,4.2483,82.9594,12.7923
8652,11.8359,14.1343,0.6251,62.2802,16.6363,21.0835
8653,16.4518,18.5846,0.7238,18.7584,71.7132,9.5284
8654,14.5869,16.8279,0.6886,44.7837,43.4047,11.8115
8655,5.3356,11.1474,0.2095,15.3926,16.6808,67.9266
8656,9.1106,11.5294,0.53,45.0922,14.8829,40.0249
8657,9.1869,11.665,0.5304,27.0188,28.2431,44.7381
8658,3.0583,11.753,0.005,21.7403,0.3581,77.9016
8659,13.4956,16.4459,0.6382,79.2575,13.0334,7.7091
8660,9.2685,11.6365,0.5387,42.823,17.3266,39.8504
8661,16.1737,18.6994,0.7045,43.324,52.6526,4.0234
8662,11.8407,13.7092,0.6449,14.9874,50.5888,34.4237
8663,13.6381,16.5474,0.6429,77.1583,15.276,7.5656
8664,13.4611,16.8641,0.6203,92.5461,3.3221,4.1318
8665,4.0754,11.9308,0.0901,6.9307,16.2384,76.8309
8666,6.9573,10.5496,0.3751,38.1716,8.7195,53.1089
8667,5.5593,11.289,0.2267,10.8544,21.0924,68.0532
8668,12.2665,14.1696,0.654,0.0312,63.519,36.4498
8669,14.6877,16.7534,0.6976,34.1834,51.5306,14.286
8670,0.6606,14.4929,-0.1614,3.2733,1.2154,95.5114
8671,11.2601,13.4676,0.6133,58.0335,16.707,25.2595
8672,11.9849,14.465,0.6211,69.7105,12.0753,18.2141
8673,11.7408,13.9134,0.6282,56.0181,20.6372,23.3447
8674,12.215,14.8159,0.622,73.5471,10.5122,15.9407
8675,6.158,10.4485,0.3022,36.2127,5.9945,57.7928
8676,17.5882,19.7898,0.7372,6.9861,86.0313,6.9826
8677,13.227,15.1476,0.6752,34.9405,43.4389,21.6206
8678,9.5927,12.1428,0.5429,9.9357,42.5958,47.4685
8679,14.324,16.548,0.6843,46.054,41.1347,12.8113
8680,10.8331,12.9379,0.6054,49.3643,20.7195,29.9162
8681,15.2771,18.4296,0.6662,73.8234,26.1385,0.038
8682,12.2676,14.1564,0.6547,34.3507,38.9039,26.7453
8683,11.6597,13.5645,0.6384,33.1322,36.6361,30.2317
8684,12.7873,14.6144,0.6697,26.4702,47.2428,26.287
8685,12.1914,15.1236,0.6077,84.7075,2.3837,12.9088
8686,7.984,11.6572,0.4276,3.3815,38.9841,57.6344
8687,0.2792,14.9461,-0.182,1.413,0.579,98.0081
8688,12.5997,15.3213,0.6266,76.2739,10.5441,13.182
8689,5.8844,11.0821,0.2603,15.0989,19.7276,65.1736
8690,4.8029,11.6441,0.1548,7.0143,19.9383,73.0473
8691,10.3467,12.8267,0.5728,70.3883,3.1234,26.4883
8692,10.5179,12.573,0.5979,29.7282,33.1776,37.0942
8693,17.9797,20.3191,0.7372,10.9934,85.1796,3.827
8694,8.5712,11.3944,0.4889,22.8931,28.0208,49.0861
8695,15.4853,17.5377,0.7119,25.102,62.1672,12.7309
8696,6.0606,11.0622,0.2767,15.309,20.4873,64.2037
8697,7.4913,11.5197,0.3899,4.5172,35.6228,59.86
8698,15.6462,17.5308,0.7214,7.2292,75.8208,16.95
8699,6.8822,10.8891,0.3565,22.0125,19.9243,58.0633
8700,15.5621,17.4549,0.7197,9.6631,73.6403,16.6966
8701,5.385,10.9102,0.2186,21.4516,12.5892,65.9593
8702,10.2882,12.4195,0.5868,44.4277,21.4449,34.1274
8703,9.2021,11.7765,0.5267,18.9618,34.1015,46.9366
8704,16.4125,18.4264,0.7279,9.5384,78.1243,12.3373
8705,9.3886,11.9621,0.5341,13.7918,38.7742,47.434
8706,14.4644,17.339,0.6612,70.7968,24.1102,5.093
8707,14.7033,16.5181,0.7085,11.062,68.1984,20.7396
8708,13.2177,15.0517,0.6788,26.3565,49.5489,24.0946
8709,6.9265,10.5479,0.3722,37.7962,8.8296,53.3742
8710,12.0049,13.8698,0.6492,29.5998,40.9545,29.4457
8711,9.3246,11.6762,0.5417,40.4748,19.3012,40.224
8712,5.1064,11.0312,0.1909,19.5733,12.4968,67.9299
8713,15.2759,18.1758,0.6754,65.6507,31.9955,2.3538
8714,13.0721,14.8478,0.6784,13.9498,57.6968,28.3534
8715,14.2184,16.0506,0.6989,19.1107,59.9185,20.9708
8716,13.9286,16.7232,0.6535,71.6583,20.7231,7.6186
8717,14.2746,16.5642,0.6807,49.5921,38.3414,12.0665
8718,12.2893,14.1063,0.6585,18.0424,50.7155,31.2421
8719,2.1397,12.914,-0.0666,10.1788,3.9049,85.9163
8720,13.7288,15.7261,0.6822,37.5414,44.1658,18.2928
8721,10.55,12.7644,0.5915,8.1215,48.8444,43.0341
8722,13.6789,16.4503,0.6492,72.4026,18.8988,8.6986
8723,3.4999,12.3744,0.0404,3.8227,15.4941,80.6832
8724,9.8937,12.1082,0.5693,29.0436,30.4431,40.5134
8725,10.167,12.3837,0.5787,17.9893,39.7859,42.2248
8726,13.0193,15.5055,0.6462,65.7813,20.2399,13.9788
8727,7.0514,10.6017,0.3821,36.5474,10.3713,53.0813
8728,6.637,10.9675,0.3316,18.3685,21.2711,60.3604
8729,7.4529,10.7094,0.4158,37.6916,11.625,50.6834
8730,12.5766,15.2348,0.6286,74.1799,11.9273,13.8928
8731,14.2747,17.0266,0.6622,67.9411,25.1783,6.8806
8732,7.8565,10.7836,0.4504,48.9826,5.6109,45.4065
8733,13.6172,15.5832,0.6813,36.1156,44.6122,19.2722
8734,13.6881,16.7032,0.6399,80.169,13.3747,6.4563
8735,11.3558,13.3996,0.6236,3.8817,56.0499,40.0684
8736,15.3116,17.1517,0.7178,5.9966,74.9758,19.0276
8737,5.6817,11.2815,0.2377,10.5566,21.9387,67.5047
8738,7.5074,11.1802,0.4032,15.6998,27.6835,56.6166
8739,11.9503,13.9653,0.6409,45.7783,29.0657,25.1561
8740,10.4925,12.7007,0.5899,55.2306,14.7508,30.0187
8741,11.668,14.2001,0.6104,72.5612,8.3925,19.0462
8742,7.8051,10.8408,0.4432,38.1345,13.1278,48.7377
8743,16.9366,18.9524,0.7354,0.4757,87.3346,12.1897
8744,7.7779,11.465,0.4167,7.9984,34.6066,57.395
8745,11.6505,14.1248,0.6124,70.3094,9.9176,19.773
8746,9.6083,12.0414,0.5488,16.7263,37.8043,45.4694
8747,15.59,17.4293,0.7223,0.2394,80.545,19.2156
8748,15.6563,17.6696,0.7163,20.1165,66.6279,13.2556
8749,6.2775,11.6363,0.2817,0.301,32.3748,67.3242
8750,7.7516,10.7226,0.4431,52.1848,2.7714,45.0438
8751,12.8805,15.0435,0.6568,52.1108,29.3299,18.5594
8752,3.9814,11.1952,0.0877,24.2446,3.3318,72.4236
8753,13.8009,16.5266,0.6536,70.1024,21.1795,8.7182
8754,12.4317,15.1274,0.6235,76.0826,9.8133,14.1041
8755,11.8712,14.6441,0.6058,80.6472,3.6419,15.7109
8756,10.4829,12.5998,0.5939,46.5743,20.9112,32.5145
8757,12.7279,15.824,0.6148,87.4744,3.1713,9.3543
8758,15.5413,17.6128,0.7121,25.7896,61.9637,12.2467
8759,15.2905,17.2869,0.711,23.181,62.5389,14.2801
8760,13.0863,15.2539,0.6612,51.3325,30.9516,17.7158
8761,11.0702,13.0614,0.6179,38.9747,29.3984,31.6269
8762,8.6394,11.2846,0.4997,61.3989,0.7489,37.8521
8763,14.2744,16.4914,0.6837,46.0853,40.8564,13.0583
8764,6.5698,11.0473,0.3231,15.7319,22.8154,61.4527
8765,12.4997,14.6394,0.6489,52.4372,27.128,20.4348
8766,14.0001,15.8199,0.6953,19.4936,58.5154,21.991
8767,9.4426,11.9264,0.5402,64.4486,2.7125,32.839
8768,17.0576,19.3636,0.726,22.0309,72.4962,5.4729
8769,13.9768,17.0769,0.6428,81.0422,14.2398,4.718
8770,8.5808,11.3958,0.4897,23.0791,27.9369,48.9839
8771,12.6583,14.4911,0.6665,2.2426,63.9573,33.8001
8772,11.3815,13.5117,0.6203,53.4578,20.617,25.9252
8773,14.5593,17.2785,0.669,64.7961,28.9051,6.2987
8774,14.0502,16.1687,0.6834,42.6048,42.1946,15.2006
8775,11.7513,13.6371,0.6417,13.8011,50.9776,35.2213
8776,16.0613,18.1585,0.7193,21.3249,67.854,10.8211
8777,18.2759,20.542,0.7436,0.3451,94.3494,5.3055
8778,7.1671,10.8286,0.3848,26.5859,18.1155,55.2986
8779,15.9747,18.2365,0.7115,32.5292,59.3684,8.1024
8780,10.4325,12.6455,0.5878,55.115,14.5237,30.3613
8781,9.6387,11.9108,0.5574,33.2663,26.0959,40.6378
8782,10.4994,12.7696,0.5873,59.5729,11.6716,28.7555
8783,15.6568,17.9227,0.7062,36.1295,55.1426,8.7279
8784,6.8005,10.5208,0.3612,37.6205,8.3046,54.0749
8785,7.8274,11.154,0.4328,20.2525,26.0713,53.6762
8786,7.7605,10.9065,0.4365,31.9314,17.3473,50.7212
8787,8.2629,11.6331,0.4524,6.8142,37.9626,55.2232
8788,8.7774,11.3405,0.5094,37.1343,18.8697,43.9961
8789,8.632,11.2225,0.5018,50.9172,8.2304,40.8524
8790,6.6966,10.3585,0.3569,46.7653,1.207,52.0277
8791,18.7316,21.1396,0.7442,3.566,94.3937,2.0403
8792,7.6776,11.2211,0.4169,15.7387,28.5356,55.7258
8793,13.449,15.3659,0.68,33.4029,45.689,20.9082
8794,8.4868,11.1347,0.4928,45.555,11.3272,43.1178
8795,14.7777,16.7163,0.7046,24.1567,59.1889,16.6544
8796,2.5401,12.7702,-0.036,7.5573,7.8549,84.5878
8797,8.985,11.78,0.5081,12.5365,37.589,49.8745
8798,6.1596,10.5546,0.2994,31.8048,9.1649,59.0304
8799,6.6918,11.138,0.3315,13.2008,25.2618,61.5374
8800,8.6553,11.2581,0.5023,56.2616,4.5166,39.2218
8801,9.169,11.7462,0.5252,19.7774,33.3456,46.877
8802,14.2228,16.3822,0.6851,43.5166,42.4323,14.051
8803,15.4315,17.3379,0.717,13.1945,70.4317,16.3737
8804,13.9086,16.2452,0.6715,54.3469,33.0387,12.6144
8805,12.3998,14.2088,0.6615,17.2036,51.8883,30.9081
8806,16.2959,18.6603,0.7125,34.4161,59.6747,5.9091
8807,16.0576,17.9859,0.726,5.9918,78.8346,15.1735
8808,11.1993,13.287,0.6171,50.0148,22.1455,27.8397
8809,14.056,16.4544,0.6719,55.9976,32.6166,11.3858
8810,15.2196,17.1425,0.7128,17.6978,66.1059,16.1963
8811,3.1607,12.5754,0.0128,3.7064,13.8245,82.4691
8812,8.4109,11.0853,0.4881,50.4742,7.4056,42.1202
8813,15.4217,17.3199,0.7172,12.3928,70.9564,16.6507
8814,8.9085,11.5081,0.5134,26.8943,26.8934,46.2123
8815,14.0209,16.5281,0.6668,60.6651,29.0865,10.2484
8816,8.3009,11.5137,0.4604,11.8045,34.5789,53.6166
8817,12.4348,15.4091,0.6123,85.0748,3.3781,11.5471
8818,13.2521,15.0268,0.6823,14.8904,57.9521,27.1576
8819,11.7857,13.6822,0.6421,33.099,37.3112,29.5899
8820,7.4733,11.4524,0.3906,6.4468,34.1456,59.4076
8821,12.768,14.5846,0.6697,24.6888,48.4211,26.89
8822,12.4477,14.275,0.6618,7.3671,59.1927,33.4402
8823,9.1241,11.5812,0.5288,55.4389,7.53,37.0311
8824,12.1356,13.9719,0.6539,24.1803,45.5179,30.3018
8825,13.9522,16.6905,0.6562,69.5943,22.3256,8.08
8826,5.6445,10.7521,0.246,25.1855,11.2516,63.5629
8827,13.807,16.1686,0.6684,56.1168,31.2439,12.6392
8828,14.2076,16.1161,0.6954,27.0781,54.1468,18.7752
8829,14.5006,16.6185,0.692,38.9678,47.131,13.9012
8830,13.5809,15.4464,0.685,27.8982,50.3198,21.782
8831,15.3189,17.1808,0.717,9.3203,72.6292,18.0506
8832,16.6785,19.1962,0.7126,37.6643,59.3217,3.014
8833,16.9564,19.3753,0.7203,29.6252,66.525,3.8498
8834,16.7221,19.1481,0.7166,32.7439,63.0768,4.1793
8835,1.8478,13.5934,-0.0848,1.6175,8.5381,89.8444
8836,16.0604,18.3642,0.7112,33.852,58.8624,7.2856
8837,13.1135,15.1247,0.6687,42.1616,37.6717,20.1667
8838,12.2693,14.3098,0.6478,47.1768,29.7112,23.112
8839,13.7268,15.9101,0.6742,48.3328,36.4137,15.2534
8840,17.7843,20.0716,0.7366,10.3878,84.6041,5.0081
8841,5.204,10.9582,0.2011,20.9841,11.9894,67.0265
8842,13.9781,17.5636,0.625,94.6014,4.5192,0.8794
8843,8.4666,11.1197,0.4916,51.1477,7.2105,41.6418
8844,5.6066,10.8462,0.2403,22.4702,13.0038,64.526
8845,3.9059,11.9336,0.0759,8.485,14.2476,77.2674
8846,13.6765,17.2883,0.6176,96.9373,1.2848,1.7779
8847,12.6468,14.4661,0.6669,4.7859,62.0733,33.1408
8848,7.1672,11.1198,0.3748,15.4624,26.0961,58.4415
8849,9.5883,11.9848,0.5497,59.9304,6.7064,33.3633
8850,13.4655,15.3127,0.6835,26.6693,50.6051,22.7257
8851,15.1692,17.0875,0.7122,17.867,65.7244,16.4086
8852,16.111,18.8458,0.6957,52.5314,45.723,1.7456
8853,11.8169,13.741,0.6416,37.1677,34.5535,28.2789
8854,12.1509,14.1028,0.6489,40.6314,33.7949,25.5737
8855,4.4719,10.8118,0.1361,29.8065,1.8764,68.3171
8856,8.8393,11.8512,0.4927,6.5129,41.1575,52.3296
8857,1.6209,13.6557,-0.101,3.7094,5.8648,90.4258
8858,10.3095,12.4389,0.5876,23.4845,36.5801,39.9354
8859,14.612,17.6023,0.6597,73.5347,22.9085,3.5568
8860,7.7173,11.5404,0.4088,5.1528,36.3351,58.512
8861,15.0755,17.9289,0.6735,65.624,30.979,3.397
8862,17.7093,20.1839,0.7288,23.1069,75.0918,1.8014
8863,9.8645,12.2187,0.5618,60.2539,7.9019,31.8442
8864,9.0524,11.51,0.5258,36.5418,20.7163,42.7419
8865,11.3733,13.8673,0.6038,71.575,7.5775,20.8474
8866,7.3695,10.5939,0.4125,45.0892,5.8871,49.0237
8867,16.6964,19.4367,0.7047,47.0636,52.6709,0.2655
8868,10.6585,12.6851,0.6037,29.9597,33.7381,36.3022
8869,10.9047,12.9147,0.6121,19.4107,42.5784,38.011
8870,8.3826,11.517,0.4674,12.89,34.2224,52.8875
8871,10.9739,12.9455,0.616,29.7903,35.4895,34.7202
8872,11.7523,13.6316,0.6421,15.346,49.8748,34.7792
8873,8.6212,11.7845,0.477,5.7723,40.5615,53.6661
8874,12.9044,15.4903,0.6394,70.1038,16.5452,13.351
8875,8.9131,11.4028,0.5186,41.8322,16.2008,41.967
8876,4.6317,11.2241,0.1454,17.8795,11.2588,70.8618
8877,16.0629,18.7,0.6985,49.1199,47.9217,2.9583
8878,17.1672,19.2325,0.7366,1.7242,87.6304,10.6454
8879,13.4775,15.3747,0.6815,31.5453,47.1687,21.286
8880,14.213,17.2679,0.6494,78.2029,17.4978,4.2993
8881,6.4301,11.0629,0.3101,15.1172,22.5347,62.3482
8882,16.7498,19.1736,0.7171,32.3126,63.529,4.1583
8883,13.4959,15.9119,0.6596,60.3517,26.5982,13.0501
8884,5.1064,10.6593,0.1976,30.0656,4.9698,64.9646
8885,16.8128,19.2356,0.7181,31.5287,64.417,4.0542
8886,12.8788,15.4362,0.64,69.1785,17.0766,13.7449
8887,18.1583,20.568,0.737,12.9255,84.7167,2.3578
8888,15.081,18.1222,0.6666,71.7877,26.5858,1.6265
8889,10.7824,12.8001,0.608,37.1586,29.2138,33.6275
8890,13.8081,17.2904,0.6251,92.8155,4.9223,2.2623
8891,3.0593,11.8533,0.005,19.5345,1.9457,78.5198
8892,11.531,13.7756,0.6193,60.0673,16.6477,23.2849
8893,9.4407,11.864,0.5429,22.6929,32.6578,44.6492
8894,13.987,16.6255,0.6609,65.8355,25.2022,8.9623
8895,2.4944,13.0191,-0.0388,3.4565,10.5607,85.9828
8896,13.8675,15.7033,0.6921,22.6188,55.5882,21.7929
8897,12.7001,15.1116,0.6419,64.3189,19.6394,16.0418
8898,12.2346,14.9005,0.6197,75.7982,8.9985,15.2033
8899,14.1068,15.8847,0.6992,10.93,65.2104,23.8596
8900,10.723,12.7456,0.6059,25.3283,37.394,37.2777
8901,14.9222,17.0873,0.6977,37.8751,50.0942,12.0308
8902,14.091,15.8582,0.6994,7.4812,67.603,24.9159
